faculty_id	name	fname	fclass	gender	dept_id	dept	bdate	email	phone
200470629	Susan	ClarkLewis	Professor	Female	0	Department of Software and Computer Engineering	1979-04-17	susan_79c@ajou.ac.kr	010-7605-5822
200270630	Stephanie	Johnson	Professor	Female	2	Department of Digital Media	1977-07-06	stephanie_77j@ajou.ac.kr	010-8880-9995
201670631	Karen	Anderson	TA	Female	0	Department of Software and Computer Engineering	1991-11-10	karen_91a@ajou.ac.kr	010-8147-0667
200370632	Andrew	Han	Professor	Male	0	Department of Software and Computer Engineering	1978-03-19	andrew_78h@ajou.ac.kr	010-6561-0881
200570633	Laura	Robinson	TA	Female	0	Department of Software and Computer Engineering	1980-04-30	laura_80r@ajou.ac.kr	010-2086-9915
199570634	Anthony	Moore	TA	Male	4	Department of Applied Artificial Intelligence	1970-05-19	anthony_70m@ajou.ac.kr	010-8538-2566
200470635	Sua	Han	Staff	Female	4	Department of Applied Artificial Intelligence	1979-10-28	sua_79h@ajou.ac.kr	010-0526-3736
200870636	Ryan	Rochette	Staff	Male	3	Department of Military Digital Convergence	1983-08-08	ryan_83r@ajou.ac.kr	010-1693-0893
199470637	Haeun	Jones	TA	Female	4	Department of Applied Artificial Intelligence	1969-09-27	haeun_69j@ajou.ac.kr	010-2696-1099
201770638	Melissa	Wilson	TA	Female	1	Department of Cyber Security	1992-01-25	melissa_92w@ajou.ac.kr	010-9190-2719
201370639	Steven	Wilson	Staff	Male	0	Department of Software and Computer Engineering	1988-10-02	steven_88w@ajou.ac.kr	010-1058-7200
200570640	Kevin	Williams	Professor	Male	2	Department of Digital Media	1980-10-23	kevin_80w@ajou.ac.kr	010-5605-8805
201570641	Michael	Kang	TA	Male	1	Department of Cyber Security	1990-10-06	michael_90k@ajou.ac.kr	010-2890-8400
200270642	Jessica	Jones	TA	Female	1	Department of Cyber Security	1977-03-03	jessica_77j@ajou.ac.kr	010-8854-6682
200570643	Jiwoo	Han	Staff	Female	4	Department of Applied Artificial Intelligence	1980-09-24	jiwoo_80h@ajou.ac.kr	010-7967-9413
201170644	Linda	Yu	TA	Female	3	Department of Military Digital Convergence	1986-08-15	linda_86y@ajou.ac.kr	010-0461-6224
199570645	Michelle	Hong	TA	Female	0	Department of Software and Computer Engineering	1970-11-12	michelle_70h@ajou.ac.kr	010-6559-3984
199970646	Joonwoo	Walker	Professor	Male	3	Department of Military Digital Convergence	1974-10-28	joonwoo_74w@ajou.ac.kr	010-9124-3361
201070647	John	Heo	Professor	Male	4	Department of Applied Artificial Intelligence	1985-10-16	john_85h@ajou.ac.kr	010-3209-4657
201570648	Nancy	Bottier	TA	Female	0	Department of Software and Computer Engineering	1990-08-12	nancy_90b@ajou.ac.kr	010-2816-1856
201070649	Edward	Garcia	Staff	Male	2	Department of Digital Media	1985-11-11	edward_85g@ajou.ac.kr	010-8422-8208
201070650	Jimin	Min	TA	Female	0	Department of Software and Computer Engineering	1985-12-12	jimin_85m@ajou.ac.kr	010-2628-7954
201470651	Donna	Rho	Staff	Female	2	Department of Digital Media	1989-10-19	donna_89r@ajou.ac.kr	010-9085-8440
200870652	Lisa	Hall	Professor	Female	1	Department of Cyber Security	1983-07-27	lisa_83h@ajou.ac.kr	010-8969-2595
201670653	Minseo	Walker	TA	Female	2	Department of Digital Media	1991-10-22	minseo_91w@ajou.ac.kr	010-6819-8891
199470654	Kimberly	Hall	Staff	Female	1	Department of Cyber Security	1969-05-06	kimberly_69h@ajou.ac.kr	010-4334-2318
199770655	Edward	Harris	Staff	Male	2	Department of Digital Media	1972-03-15	edward_72h@ajou.ac.kr	010-1858-9096
200970656	Jessica	Hong	Professor	Female	3	Department of Military Digital Convergence	1984-08-09	jessica_84h@ajou.ac.kr	010-6978-4032
201270657	Dohyun	Heo	TA	Male	1	Department of Cyber Security	1987-02-15	dohyun_87h@ajou.ac.kr	010-4350-1843
199070658	Betty	Wilson	Professor	Female	3	Department of Military Digital Convergence	1965-04-23	betty_65w@ajou.ac.kr	010-6443-7765
200770659	Thomas	Rho	Professor	Male	4	Department of Applied Artificial Intelligence	1982-11-10	thomas_82r@ajou.ac.kr	010-3238-5325
200570660	Elizabeth	Kim	Staff	Female	3	Department of Military Digital Convergence	1980-09-07	elizabeth_80k@ajou.ac.kr	010-4422-6749
200670661	Haeun	Bacha	TA	Female	0	Department of Software and Computer Engineering	1981-07-03	haeun_81b@ajou.ac.kr	010-2988-3103
200870662	Sandra	Bottier	Staff	Female	2	Department of Digital Media	1983-08-23	sandra_83b@ajou.ac.kr	010-2104-0633
201270663	Jason	Min	Staff	Male	0	Department of Software and Computer Engineering	1987-03-17	jason_87m@ajou.ac.kr	010-4071-3176
201470664	Richard	Davis	TA	Male	4	Department of Applied Artificial Intelligence	1989-12-12	richard_89d@ajou.ac.kr	010-7862-4936
201170665	Daniel	Dereskeviciute	TA	Male	2	Department of Digital Media	1986-07-05	daniel_86d@ajou.ac.kr	010-2621-0909
200370666	Seoyoon	Miller	Professor	Female	4	Department of Applied Artificial Intelligence	1978-02-26	seoyoon_78m@ajou.ac.kr	010-8223-3128
199070667	Susan	Perez	TA	Female	1	Department of Cyber Security	1965-11-23	susan_65p@ajou.ac.kr	010-7557-9374
201770668	Joonwoo	Williams	TA	Male	4	Department of Applied Artificial Intelligence	1992-11-22	joonwoo_92w@ajou.ac.kr	010-5348-6301
201670669	Timothy	Robinson	Staff	Male	4	Department of Applied Artificial Intelligence	1991-06-01	timothy_91r@ajou.ac.kr	010-3793-4264
200470670	Donald	Taylor	TA	Male	0	Department of Software and Computer Engineering	1979-05-30	donald_79t@ajou.ac.kr	010-5714-2514
201670671	Edward	Jeong	TA	Male	4	Department of Applied Artificial Intelligence	1991-01-08	edward_91j@ajou.ac.kr	010-8384-5725
200270672	Yejoon	Han	Staff	Male	3	Department of Military Digital Convergence	1977-04-16	yejoon_77h@ajou.ac.kr	010-0443-6585
201370673	Yejoon	Ha	Professor	Male	2	Department of Digital Media	1988-03-21	yejoon_88h@ajou.ac.kr	010-3707-8462
201170674	Anthony	Harris	Staff	Male	0	Department of Software and Computer Engineering	1986-04-02	anthony_86h@ajou.ac.kr	010-6746-9023
199770675	Jessica	Heo	TA	Female	2	Department of Digital Media	1972-07-24	jessica_72h@ajou.ac.kr	010-8543-2883
201070676	George	Bottier	Professor	Male	3	Department of Military Digital Convergence	1985-09-04	george_85b@ajou.ac.kr	010-5707-2732
199670677	Jiho	Thompson	Professor	Male	3	Department of Military Digital Convergence	1971-08-20	jiho_71t@ajou.ac.kr	010-3926-1088
201070678	Melissa	Min	Professor	Female	3	Department of Military Digital Convergence	1985-07-18	melissa_85m@ajou.ac.kr	010-2017-6683
200970679	Siu	Song	Staff	Male	4	Department of Applied Artificial Intelligence	1984-01-23	siu_84s@ajou.ac.kr	010-0323-0581
199070680	Jihoo	Kim	Professor	Male	3	Department of Military Digital Convergence	1965-07-29	jihoo_65k@ajou.ac.kr	010-3753-3098
199370681	Sandra	Bottier	TA	Female	1	Department of Cyber Security	1968-12-24	sandra_68b@ajou.ac.kr	010-8745-0076
201770682	Seoyeon	Lopez	Staff	Female	3	Department of Military Digital Convergence	1992-05-17	seoyeon_92l@ajou.ac.kr	010-6052-2289
199870683	Charles	Walker	TA	Male	0	Department of Software and Computer Engineering	1973-06-29	charles_73w@ajou.ac.kr	010-0489-7115
201770684	Carol	Harris	Staff	Female	2	Department of Digital Media	1992-08-21	carol_92h@ajou.ac.kr	010-3606-5264
199570685	Hayoon	Hong	Professor	Female	1	Department of Cyber Security	1970-01-10	hayoon_70h@ajou.ac.kr	010-1781-3431
199570686	Betty	Robinson	TA	Female	4	Department of Applied Artificial Intelligence	1970-04-30	betty_70r@ajou.ac.kr	010-8046-5111
200070687	Daniel	Ha	Professor	Male	3	Department of Military Digital Convergence	1975-02-08	daniel_75h@ajou.ac.kr	010-7596-0152
201370688	James	Lee	Professor	Male	4	Department of Applied Artificial Intelligence	1988-09-18	james_88l@ajou.ac.kr	010-8231-5433
201570689	Michael	Dereskeviciute	Professor	Male	4	Department of Applied Artificial Intelligence	1990-06-01	michael_90d@ajou.ac.kr	010-0284-5368
200370690	Jessica	Williams	Staff	Female	0	Department of Software and Computer Engineering	1978-08-07	jessica_78w@ajou.ac.kr	010-7366-4509
201870691	Kevin	Martinez	TA	Male	3	Department of Military Digital Convergence	1993-06-16	kevin_93m@ajou.ac.kr	010-3425-6976
200370692	Amanda	Song	Professor	Female	2	Department of Digital Media	1978-09-21	amanda_78s@ajou.ac.kr	010-2922-6790
200970693	Seohyun	Rodriguez	TA	Female	1	Department of Cyber Security	1984-09-04	seohyun_84r@ajou.ac.kr	010-6686-0604
199770694	Mark	Moore	TA	Male	4	Department of Applied Artificial Intelligence	1972-06-17	mark_72m@ajou.ac.kr	010-1115-1872
200470695	Deborah	Lopez	TA	Female	4	Department of Applied Artificial Intelligence	1979-03-24	deborah_79l@ajou.ac.kr	010-2803-7346
200270696	Jihoo	Gonzalez	Staff	Male	0	Department of Software and Computer Engineering	1977-05-13	jihoo_77g@ajou.ac.kr	010-0226-0490
200970697	Patricia	Walker	TA	Female	4	Department of Applied Artificial Intelligence	1984-03-05	patricia_84w@ajou.ac.kr	010-0124-1120
201970698	Linda	Wilson	Staff	Female	0	Department of Software and Computer Engineering	1994-11-13	linda_94w@ajou.ac.kr	010-7870-9082
200770699	Hajoon	Martinez	TA	Male	3	Department of Military Digital Convergence	1982-10-07	hajoon_82m@ajou.ac.kr	010-6195-9183
200870700	Donald	Cho	Professor	Male	1	Department of Cyber Security	1983-03-06	donald_83c@ajou.ac.kr	010-4938-9446
200070701	Betty	Miller	Staff	Female	4	Department of Applied Artificial Intelligence	1975-02-12	betty_75m@ajou.ac.kr	010-6810-4354
199870702	Siu	Dereskeviciute	Staff	Male	1	Department of Cyber Security	1973-11-09	siu_73d@ajou.ac.kr	010-6531-6529
201070703	Jia	ClarkLewis	Staff	Female	3	Department of Military Digital Convergence	1985-06-17	jia_85c@ajou.ac.kr	010-5108-4696
200370704	Seohyun	Martin	Staff	Female	0	Department of Software and Computer Engineering	1978-05-14	seohyun_78m@ajou.ac.kr	010-0230-6331
199670705	Ashley	Nguyen	TA	Female	0	Department of Software and Computer Engineering	1971-06-10	ashley_71n@ajou.ac.kr	010-8036-3869
199870706	George	Nguyen	TA	Male	1	Department of Cyber Security	1973-09-19	george_73n@ajou.ac.kr	010-7831-6706
199770707	Jia	Hong	Staff	Female	0	Department of Software and Computer Engineering	1972-01-01	jia_72h@ajou.ac.kr	010-7794-2908
201270708	Dohyun	Garcia	Professor	Male	2	Department of Digital Media	1987-03-04	dohyun_87g@ajou.ac.kr	010-0384-1136
200470709	Seoyeon	White	Professor	Female	2	Department of Digital Media	1979-11-17	seoyeon_79w@ajou.ac.kr	010-2319-5002
201970710	Joseph	Kang	TA	Male	4	Department of Applied Artificial Intelligence	1994-07-08	joseph_94k@ajou.ac.kr	010-1923-5929
201770711	Hayoon	Robinson	Staff	Female	3	Department of Military Digital Convergence	1992-03-20	hayoon_92r@ajou.ac.kr	010-4382-2241
199670712	Haeun	Bottier	TA	Female	2	Department of Digital Media	1971-09-05	haeun_71b@ajou.ac.kr	010-1637-9370
200170713	Sharon	Rho	Professor	Female	4	Department of Applied Artificial Intelligence	1976-04-30	sharon_76r@ajou.ac.kr	010-3652-6839
199970714	Jimin	Garcia	Staff	Female	3	Department of Military Digital Convergence	1974-12-02	jimin_74g@ajou.ac.kr	010-5531-6729
199570715	Sarah	Johnson	Staff	Female	0	Department of Software and Computer Engineering	1970-02-24	sarah_70j@ajou.ac.kr	010-9493-6074
199770716	Mark	Heo	TA	Male	1	Department of Cyber Security	1972-02-29	mark_72h@ajou.ac.kr	010-3082-1397
199070717	Seojoon	Wilson	Professor	Male	1	Department of Cyber Security	1965-05-03	seojoon_65w@ajou.ac.kr	010-7445-3566
201370718	Paul	White	TA	Male	0	Department of Software and Computer Engineering	1988-01-31	paul_88w@ajou.ac.kr	010-4353-9739
201070719	Patricia	Rochette	Staff	Female	1	Department of Cyber Security	1985-05-26	patricia_85r@ajou.ac.kr	010-2107-0559
200870720	Robert	Gonzalez	Staff	Male	2	Department of Digital Media	1983-04-04	robert_83g@ajou.ac.kr	010-4534-7141
201770721	Kevin	Bottier	TA	Male	0	Department of Software and Computer Engineering	1992-11-12	kevin_92b@ajou.ac.kr	010-9245-2844
200170722	Jessica	Moore	Staff	Female	1	Department of Cyber Security	1976-12-10	jessica_76m@ajou.ac.kr	010-1882-8150
200870723	Anthony	Martin	Professor	Male	3	Department of Military Digital Convergence	1983-09-28	anthony_83m@ajou.ac.kr	010-9154-1229
200670724	Siu	Ha	Professor	Male	1	Department of Cyber Security	1981-10-26	siu_81h@ajou.ac.kr	010-2043-7895
199870725	Jennifer	Miller	Staff	Female	2	Department of Digital Media	1973-09-11	jennifer_73m@ajou.ac.kr	010-4344-8272
201970726	Joseph	Perez	Professor	Male	4	Department of Applied Artificial Intelligence	1994-04-10	joseph_94p@ajou.ac.kr	010-1863-1259
199470727	Sandra	Robinson	Staff	Female	4	Department of Applied Artificial Intelligence	1969-09-11	sandra_69r@ajou.ac.kr	010-3499-5619
199570728	Joseph	Rho	TA	Male	3	Department of Military Digital Convergence	1970-03-27	joseph_70r@ajou.ac.kr	010-8164-5579
199470729	John	Smith	Professor	Male	2	Department of Digital Media	1969-09-09	john_69s@ajou.ac.kr	010-3209-6293
201570730	Jennifer	Perez	Professor	Female	4	Department of Applied Artificial Intelligence	1990-08-16	jennifer_90p@ajou.ac.kr	010-9006-8913
201270731	Linda	Williams	Professor	Female	2	Department of Digital Media	1987-12-01	linda_87w@ajou.ac.kr	010-0314-6064
199070732	Robert	Smith	TA	Male	3	Department of Military Digital Convergence	1965-01-09	robert_65s@ajou.ac.kr	010-7736-4533
200870733	Jason	Hong	TA	Male	1	Department of Cyber Security	1983-12-10	jason_83h@ajou.ac.kr	010-9978-0391
199870734	Haeun	Park	TA	Female	2	Department of Digital Media	1973-12-03	haeun_73p@ajou.ac.kr	010-3724-3347
201670735	Thomas	Taylor	TA	Male	4	Department of Applied Artificial Intelligence	1991-03-25	thomas_91t@ajou.ac.kr	010-3930-6144
201770736	Joowon	Martinez	Professor	Male	0	Department of Software and Computer Engineering	1992-12-06	joowon_92m@ajou.ac.kr	010-3668-1624
200170737	Geonwoo	Brown	Staff	Male	2	Department of Digital Media	1976-11-18	geonwoo_76b@ajou.ac.kr	010-3573-9343
199570738	Jihoo	Hernandez	TA	Male	1	Department of Cyber Security	1970-09-17	jihoo_70h@ajou.ac.kr	010-2247-5568
199470739	Rebecca	Hong	Professor	Female	4	Department of Applied Artificial Intelligence	1969-07-26	rebecca_69h@ajou.ac.kr	010-6904-7404
201470740	Linda	Davis	TA	Female	2	Department of Digital Media	1989-06-15	linda_89d@ajou.ac.kr	010-3098-8962
199570741	Daniel	Smith	TA	Male	2	Department of Digital Media	1970-08-03	daniel_70s@ajou.ac.kr	010-7812-6059
200970742	Doyoon	Choi	TA	Male	0	Department of Software and Computer Engineering	1984-09-01	doyoon_84c@ajou.ac.kr	010-7709-0036
201370743	Paul	Jeong	Professor	Male	2	Department of Digital Media	1988-03-31	paul_88j@ajou.ac.kr	010-4132-2627
201970744	Jennifer	Brown	TA	Female	0	Department of Software and Computer Engineering	1994-07-02	jennifer_94b@ajou.ac.kr	010-0623-4663
201670745	Kenneth	Rodriguez	Staff	Male	2	Department of Digital Media	1991-06-11	kenneth_91r@ajou.ac.kr	010-0788-9215
200170746	Betty	Robinson	Staff	Female	0	Department of Software and Computer Engineering	1976-02-09	betty_76r@ajou.ac.kr	010-8489-3309
200570747	Mary	Park	TA	Female	3	Department of Military Digital Convergence	1980-02-26	mary_80p@ajou.ac.kr	010-9474-4079
200470748	Rebecca	Brown	Professor	Female	1	Department of Cyber Security	1979-09-01	rebecca_79b@ajou.ac.kr	010-4644-3095
200370749	Jiyoo	Nguyen	Professor	Female	2	Department of Digital Media	1978-12-03	jiyoo_78n@ajou.ac.kr	010-2078-0260
201270750	Anthony	Rho	Staff	Male	2	Department of Digital Media	1987-05-20	anthony_87r@ajou.ac.kr	010-8944-1547
201970751	Elizabeth	Thomas	Staff	Female	4	Department of Applied Artificial Intelligence	1994-07-05	elizabeth_94t@ajou.ac.kr	010-1597-7984
199270752	Geonwoo	Lopez	TA	Male	3	Department of Military Digital Convergence	1967-01-30	geonwoo_67l@ajou.ac.kr	010-1186-6194
201170753	Yoonseo	Brown	Professor	Female	1	Department of Cyber Security	1986-01-25	yoonseo_86b@ajou.ac.kr	010-6276-4430
200770754	Barbara	Harris	Staff	Female	2	Department of Digital Media	1982-06-11	barbara_82h@ajou.ac.kr	010-7815-3447
199770755	Michelle	Jeong	Professor	Female	3	Department of Military Digital Convergence	1972-04-28	michelle_72j@ajou.ac.kr	010-5540-4038
200470756	Ashley	Taylor	TA	Female	1	Department of Cyber Security	1979-10-03	ashley_79t@ajou.ac.kr	010-4763-5866
199070757	Jeffrey	Garcia	Professor	Male	3	Department of Military Digital Convergence	1965-10-19	jeffrey_65g@ajou.ac.kr	010-1275-6557
200270758	Timothy	Rho	Staff	Male	1	Department of Cyber Security	1977-01-18	timothy_77r@ajou.ac.kr	010-8377-1123
200970759	Patricia	Wilson	TA	Female	3	Department of Military Digital Convergence	1984-01-28	patricia_84w@ajou.ac.kr	010-7737-5403
199870760	Seoyoon	Han	Professor	Female	0	Department of Software and Computer Engineering	1973-11-18	seoyoon_73h@ajou.ac.kr	010-9992-8809
199970761	Barbara	Thompson	TA	Female	1	Department of Cyber Security	1974-12-25	barbara_74t@ajou.ac.kr	010-6063-1516
201470762	Doyoon	Sim	Staff	Male	1	Department of Cyber Security	1989-07-27	doyoon_89s@ajou.ac.kr	010-9317-8162
200270763	Kimberly	Taylor	Professor	Female	4	Department of Applied Artificial Intelligence	1977-04-30	kimberly_77t@ajou.ac.kr	010-4106-6211
200770764	Kimberly	Nguyen	Staff	Female	3	Department of Military Digital Convergence	1982-07-27	kimberly_82n@ajou.ac.kr	010-4788-4568
199070765	Donald	Min	Staff	Male	3	Department of Military Digital Convergence	1965-01-07	donald_65m@ajou.ac.kr	010-5816-9602
201770766	Ronald	Cho	Professor	Male	2	Department of Digital Media	1992-06-08	ronald_92c@ajou.ac.kr	010-2893-4952
201570767	David	Ha	Professor	Male	3	Department of Military Digital Convergence	1990-09-25	david_90h@ajou.ac.kr	010-3914-0654
201670768	Anthony	Jeong	Staff	Male	2	Department of Digital Media	1991-04-14	anthony_91j@ajou.ac.kr	010-4498-7684
200070769	Jessica	Rho	Staff	Female	2	Department of Digital Media	1975-10-24	jessica_75r@ajou.ac.kr	010-5057-8836
199870770	Joonseo	Garcia	Staff	Male	2	Department of Digital Media	1973-06-05	joonseo_73g@ajou.ac.kr	010-1444-3884
199170771	Donna	Kang	Staff	Female	3	Department of Military Digital Convergence	1966-05-01	donna_66k@ajou.ac.kr	010-9345-8932
201470772	Melissa	Jackson	Professor	Female	2	Department of Digital Media	1989-03-16	melissa_89j@ajou.ac.kr	010-8195-7837
201570773	Mary	Bottier	Staff	Female	3	Department of Military Digital Convergence	1990-01-10	mary_90b@ajou.ac.kr	010-4383-7842
200270774	Joshua	Min	Professor	Male	3	Department of Military Digital Convergence	1977-10-16	joshua_77m@ajou.ac.kr	010-2822-9251
200770775	Rebecca	Kim	Staff	Female	0	Department of Software and Computer Engineering	1982-11-06	rebecca_82k@ajou.ac.kr	010-5158-4767
199970776	Jia	Anderson	TA	Female	0	Department of Software and Computer Engineering	1974-09-24	jia_74a@ajou.ac.kr	010-7797-8249
201470777	Joonseo	Hong	Professor	Male	2	Department of Digital Media	1989-03-15	joonseo_89h@ajou.ac.kr	010-8188-2556
199570778	Ryan	Hernandez	Staff	Male	1	Department of Cyber Security	1970-12-19	ryan_70h@ajou.ac.kr	010-8850-9379
201070779	Joowon	Brown	Professor	Male	4	Department of Applied Artificial Intelligence	1985-03-22	joowon_85b@ajou.ac.kr	010-9649-1533
201970780	Jihoo	Thompson	Professor	Male	3	Department of Military Digital Convergence	1994-03-12	jihoo_94t@ajou.ac.kr	010-0148-9544
199870781	Michelle	Han	Staff	Female	0	Department of Software and Computer Engineering	1973-03-24	michelle_73h@ajou.ac.kr	010-5728-1317
201170782	Donna	Gonzalez	Staff	Female	4	Department of Applied Artificial Intelligence	1986-05-07	donna_86g@ajou.ac.kr	010-5422-4992
201770783	Yoonseo	Williams	TA	Female	0	Department of Software and Computer Engineering	1992-05-02	yoonseo_92w@ajou.ac.kr	010-2959-6145
200070784	Dorothy	Thomas	Staff	Female	1	Department of Cyber Security	1975-03-17	dorothy_75t@ajou.ac.kr	010-2941-2289
199270785	Sarah	Park	Staff	Female	0	Department of Software and Computer Engineering	1967-08-27	sarah_67p@ajou.ac.kr	010-8470-5973
199970786	Emily	Taylor	Professor	Female	0	Department of Software and Computer Engineering	1974-02-20	emily_74t@ajou.ac.kr	010-9155-8803
201370787	Doyoon	White	Professor	Male	3	Department of Military Digital Convergence	1988-02-28	doyoon_88w@ajou.ac.kr	010-2360-2768
199370788	Seoyeon	Lopez	Professor	Female	2	Department of Digital Media	1968-07-22	seoyeon_68l@ajou.ac.kr	010-3289-3795
199070789	Joonseo	Perez	Professor	Male	1	Department of Cyber Security	1965-12-21	joonseo_65p@ajou.ac.kr	010-7724-9793
199670790	Jessica	Park	TA	Female	4	Department of Applied Artificial Intelligence	1971-07-15	jessica_71p@ajou.ac.kr	010-7881-6264
201470791	Emily	Bacha	TA	Female	2	Department of Digital Media	1989-11-05	emily_89b@ajou.ac.kr	010-3373-4493
200370792	Mary	Sim	Staff	Female	3	Department of Military Digital Convergence	1978-06-16	mary_78s@ajou.ac.kr	010-4732-2883
199970793	Dorothy	Kim	TA	Female	0	Department of Software and Computer Engineering	1974-11-09	dorothy_74k@ajou.ac.kr	010-5210-9813
201070794	Matthew	Thomas	Staff	Male	4	Department of Applied Artificial Intelligence	1985-03-26	matthew_85t@ajou.ac.kr	010-4583-2376
200470795	Mary	Perez	TA	Female	3	Department of Military Digital Convergence	1979-07-18	mary_79p@ajou.ac.kr	010-7132-8062
199370796	Kimberly	Dereskeviciute	Professor	Female	4	Department of Applied Artificial Intelligence	1968-05-20	kimberly_68d@ajou.ac.kr	010-6952-7344
200270797	Edward	Jeong	TA	Male	4	Department of Applied Artificial Intelligence	1977-05-30	edward_77j@ajou.ac.kr	010-8513-5477
200070798	Michael	Walker	Professor	Male	3	Department of Military Digital Convergence	1975-02-04	michael_75w@ajou.ac.kr	010-3996-9579
200370799	Jiwoo	Smith	TA	Female	4	Department of Applied Artificial Intelligence	1978-02-02	jiwoo_78s@ajou.ac.kr	010-8215-6511
201070800	Stephanie	Jeong	Professor	Female	1	Department of Cyber Security	1985-07-09	stephanie_85j@ajou.ac.kr	010-0040-2209
200770801	Seoyeon	Williams	TA	Female	0	Department of Software and Computer Engineering	1982-12-25	seoyeon_82w@ajou.ac.kr	010-5762-5062
201970802	Thomas	Heo	Professor	Male	4	Department of Applied Artificial Intelligence	1994-04-28	thomas_94h@ajou.ac.kr	010-4510-5584
199870803	Linda	Williams	TA	Female	3	Department of Military Digital Convergence	1973-03-10	linda_73w@ajou.ac.kr	010-7724-5709
201070804	David	Jackson	Staff	Male	2	Department of Digital Media	1985-03-30	david_85j@ajou.ac.kr	010-2722-0666
201170805	Andrew	Taylor	Professor	Male	4	Department of Applied Artificial Intelligence	1986-02-04	andrew_86t@ajou.ac.kr	010-4302-3305
199970806	Jihoo	Dereskeviciute	Staff	Male	3	Department of Military Digital Convergence	1974-09-12	jihoo_74d@ajou.ac.kr	010-2489-2305
200670807	Seoyeon	ClarkLewis	Staff	Female	1	Department of Cyber Security	1981-05-21	seoyeon_81c@ajou.ac.kr	010-5152-0583
201070808	Dorothy	Moore	Staff	Female	0	Department of Software and Computer Engineering	1985-12-25	dorothy_85m@ajou.ac.kr	010-9135-2652
200070809	Betty	Johnson	TA	Female	1	Department of Cyber Security	1975-08-05	betty_75j@ajou.ac.kr	010-0362-2806
199370810	Stephanie	White	TA	Female	1	Department of Cyber Security	1968-03-11	stephanie_68w@ajou.ac.kr	010-8223-5938
200870811	Hajoon	Nguyen	TA	Male	4	Department of Applied Artificial Intelligence	1983-08-24	hajoon_83n@ajou.ac.kr	010-7941-4029
199670812	Barbara	Walker	Professor	Female	0	Department of Software and Computer Engineering	1971-05-13	barbara_71w@ajou.ac.kr	010-2054-4126
199770813	Seohyun	Smith	Staff	Female	3	Department of Military Digital Convergence	1972-09-06	seohyun_72s@ajou.ac.kr	010-1171-8471
201070814	Barbara	Robinson	TA	Female	3	Department of Military Digital Convergence	1985-02-24	barbara_85r@ajou.ac.kr	010-9070-0184
200670815	Margaret	Smith	Staff	Female	0	Department of Software and Computer Engineering	1981-05-21	margaret_81s@ajou.ac.kr	010-4413-6891
200670816	Steven	Lee	TA	Male	0	Department of Software and Computer Engineering	1981-01-22	steven_81l@ajou.ac.kr	010-7751-7775
200670817	Siu	Song	Staff	Male	4	Department of Applied Artificial Intelligence	1981-01-19	siu_81s@ajou.ac.kr	010-6393-1807
200870818	Amanda	Gonzalez	Professor	Female	4	Department of Applied Artificial Intelligence	1983-08-20	amanda_83g@ajou.ac.kr	010-0472-1629
199770819	Rebecca	Sim	Professor	Female	1	Department of Cyber Security	1972-09-15	rebecca_72s@ajou.ac.kr	010-6208-2462
199470820	Dohyun	Perez	Staff	Male	4	Department of Applied Artificial Intelligence	1969-10-11	dohyun_69p@ajou.ac.kr	010-0766-2140
199070821	Jiyoo	Jackson	Staff	Female	2	Department of Digital Media	1965-05-23	jiyoo_65j@ajou.ac.kr	010-8407-1417
201170822	Daniel	Song	Staff	Male	3	Department of Military Digital Convergence	1986-08-25	daniel_86s@ajou.ac.kr	010-7293-6722
201570823	Susan	Jackson	Professor	Female	1	Department of Cyber Security	1990-01-05	susan_90j@ajou.ac.kr	010-2259-6711
201470824	Joowon	Heo	Staff	Male	1	Department of Cyber Security	1989-03-14	joowon_89h@ajou.ac.kr	010-7558-4845
201270825	Susan	Johnson	TA	Female	4	Department of Applied Artificial Intelligence	1987-12-07	susan_87j@ajou.ac.kr	010-5749-6963
200170826	Edward	Min	Staff	Male	1	Department of Cyber Security	1976-04-16	edward_76m@ajou.ac.kr	010-4032-1520
199870827	Stephanie	Sim	Professor	Female	4	Department of Applied Artificial Intelligence	1973-07-12	stephanie_73s@ajou.ac.kr	010-0595-5275
201170828	Haeun	Rochette	Staff	Female	0	Department of Software and Computer Engineering	1986-07-07	haeun_86r@ajou.ac.kr	010-1529-8631
199570829	Emily	Johnson	TA	Female	1	Department of Cyber Security	1970-06-10	emily_70j@ajou.ac.kr	010-1203-9688
201170830	Matthew	Thomas	Professor	Male	3	Department of Military Digital Convergence	1986-11-06	matthew_86t@ajou.ac.kr	010-3511-8650
201970831	Dorothy	Williams	Staff	Female	1	Department of Cyber Security	1994-08-13	dorothy_94w@ajou.ac.kr	010-3738-6725
199570832	Jiwoo	Anderson	Professor	Female	1	Department of Cyber Security	1970-04-12	jiwoo_70a@ajou.ac.kr	010-2443-4100
199170833	Chaewon	Jeong	Professor	Female	1	Department of Cyber Security	1966-11-23	chaewon_66j@ajou.ac.kr	010-3181-3554
199770834	Jeffrey	Min	Professor	Male	4	Department of Applied Artificial Intelligence	1972-05-17	jeffrey_72m@ajou.ac.kr	010-3889-6276
201470835	Emily	Thompson	Professor	Female	3	Department of Military Digital Convergence	1989-05-30	emily_89t@ajou.ac.kr	010-4949-0861
199070836	Joowon	Taylor	Professor	Male	4	Department of Applied Artificial Intelligence	1965-07-17	joowon_65t@ajou.ac.kr	010-4183-7147
